date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:08:43	34388/34388	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2004:19:48%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-regular-400d41d.eot	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:44	13580/13580	---M--	200	added ('OK')	font/woff2	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-regular-400.woff2	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:44	16804/16804	---M--	200	added ('OK')	font/woff	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-regular-400.woff	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:45	34092/34092	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-regular-400.ttf	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:45	144451/144451	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Aug%202019%2004:19:48%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-regular-400.svg	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:46	192116/192116	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-solid-900.eot	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:49	192116/192116	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-solid-900d41d.eot	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:49	75440/75440	---M--	200	added ('OK')	font/woff2	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-solid-900.woff2	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:51	98020/98020	---M--	200	added ('OK')	font/woff	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-solid-900.woff	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:51	191832/191832	---M-Z	200	added ('OK')	font/ttf	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-solid-900.ttf	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:52	839388/839388	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Aug%202019%2004:19:50%20GMT	https://pixner.net/boleto/demo/assets/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/webfonts/fa-solid-900.svg	(from https://pixner.net/boleto/demo/assets/css/all.min.css)
20:08:53	5382/5382	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2019%20Jan%202020%2007:33:22%20GMT	https://pixner.net/boleto/demo/assets/css/Flaticon.eot	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/Flaticon.eot	(from https://pixner.net/boleto/demo/assets/css/flaticon.css)
20:08:53	5382/5382	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2019%20Jan%202020%2007:33:22%20GMT	https://pixner.net/boleto/demo/assets/css/Flaticon.eot?	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/Flaticond41d.eot	(from https://pixner.net/boleto/demo/assets/css/flaticon.css)
20:08:53	2912/2912	---M--	200	added ('OK')	font/woff2	date:Sun,%2019%20Jan%202020%2007:33:22%20GMT	https://pixner.net/boleto/demo/assets/css/Flaticon.woff2	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/Flaticon.woff2	(from https://pixner.net/boleto/demo/assets/css/flaticon.css)
20:08:54	3644/3644	---M--	200	added ('OK')	font/woff	date:Sun,%2019%20Jan%202020%2007:33:22%20GMT	https://pixner.net/boleto/demo/assets/css/Flaticon.woff	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/Flaticon.woff	(from https://pixner.net/boleto/demo/assets/css/flaticon.css)
20:08:54	5204/5204	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2019%20Jan%202020%2007:33:22%20GMT	https://pixner.net/boleto/demo/assets/css/Flaticon.ttf	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/Flaticon.ttf	(from https://pixner.net/boleto/demo/assets/css/flaticon.css)
20:08:54	23846/23846	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2019%20Jan%202020%2007:33:22%20GMT	https://pixner.net/boleto/demo/assets/css/Flaticon.svg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/Flaticon.svg	(from https://pixner.net/boleto/demo/assets/css/flaticon.css)
20:08:55	1238/1238	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2013:08:54%20GMT	https://pixner.net/boleto/demo/assets/css/owl.video.play.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/owl.video.play.png	(from https://pixner.net/boleto/demo/assets/css/owl.carousel.min.css)
20:08:55	11084/11084	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Dec%202019%2019:06:12%20GMT	https://pixner.net/boleto/demo/assets/images/footer/footer-shape.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/footer/footer-shape.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:55	1685/1685	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Dec%202019%2004:22:12%20GMT	https://pixner.net/boleto/demo/assets/css/img/movie-seat.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/movie-seat.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:55	1842/1842	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202019%2003:31:10%20GMT	https://pixner.net/boleto/demo/assets/css/img/check.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/check.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:56	5514/5514	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202019%2005:12:58%20GMT	https://pixner.net/boleto/demo/assets/css/img/team-shape.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/team-shape.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:56	29094/29094	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jan%202020%2004:06:06%20GMT	https://pixner.net/boleto/demo/assets/css/img/ticket-bg04.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/ticket-bg04.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:56	28097/28097	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jan%202020%2004:06:06%20GMT	https://pixner.net/boleto/demo/assets/css/img/ticket-bg05.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/ticket-bg05.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:57	27677/27677	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jan%202020%2004:06:06%20GMT	https://pixner.net/boleto/demo/assets/css/img/ticket-bg06.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/ticket-bg06.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:57	1329/1329	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jan%202020%2004:22:16%20GMT	https://pixner.net/boleto/demo/assets/css/img/check02.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/check02.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:58	1251/1251	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jan%202020%2004:24:42%20GMT	https://pixner.net/boleto/demo/assets/css/img/times.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/times.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:58	331052/331052	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Jan%202020%2003:20:24%20GMT	https://pixner.net/boleto/demo/assets/css/img/team-shape02.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/team-shape02.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:59	1969/1969	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2006:04:30%20GMT	https://pixner.net/boleto/demo/assets/css/img/wreath-02.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/wreath-02.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:08:59	1914/1914	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202020%2006:04:30%20GMT	https://pixner.net/boleto/demo/assets/css/img/wreath-01.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/wreath-01.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:09:00	2731/2731	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Jan%202020%2004:56:40%20GMT	https://pixner.net/boleto/demo/assets/css/img/quotation.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/css/img/quotation.png	(from https://pixner.net/boleto/demo/assets/css/main.css)
20:09:01	113337/113337	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2022:31:40%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie04.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie04.jpg	(from https://pixner.net/boleto/demo/index-2.html)
20:09:01	189535/189535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2003:26:06%20GMT	https://pixner.net/boleto/demo/assets/images/event/event04.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/event/event04.jpg	(from https://pixner.net/boleto/demo/index-2.html)
20:09:02	85392/85392	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Jan%202020%2005:51:44%20GMT	https://pixner.net/boleto/demo/assets/images/sports/sports04.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/sports/sports04.jpg	(from https://pixner.net/boleto/demo/index-2.html)
20:09:02	492760/492760	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Dec%202019%2004:46:22%20GMT	https://pixner.net/boleto/demo/assets/images/banner/banner02.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/banner/banner02.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:03	117037/117037	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2022:31:38%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie05.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie05.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:04	77443/77443	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2022:45:16%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie06.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie06.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:04	63246/63246	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Dec%202019%2004:49:04%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie07.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie07.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:05	75668/75668	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2022:31:38%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie08.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie08.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:05	116664/116664	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2022:45:56%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie09.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie09.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:06	54968/54968	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2022:31:34%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie10.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie10.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:06	98188/98188	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2022:31:34%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie11.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie11.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:07	78596/78596	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Dec%202019%2022:46:28%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie12.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie12.jpg	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:07	281/281	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202019%2005:04:34%20GMT	https://pixner.net/boleto/demo/assets/images/icons/heart.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/icons/heart.png	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:07	458/458	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202019%2005:04:34%20GMT	https://pixner.net/boleto/demo/assets/images/icons/book.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/icons/book.png	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:08	455/455	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202019%2005:04:34%20GMT	https://pixner.net/boleto/demo/assets/images/icons/play-button.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/icons/play-button.png	(from https://pixner.net/boleto/demo/movie-grid.html)
20:09:08	257911/257911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2005:17:56%20GMT	https://pixner.net/boleto/demo/assets/images/banner/banner03.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/banner/banner03.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:09	81421/81421	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Dec%202019%2020:22:10%20GMT	https://pixner.net/boleto/demo/assets/images/movie/venus.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/venus.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:09	3538/3538	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Dec%202019%2002:30:04%20GMT	https://pixner.net/boleto/demo/assets/images/movie/video-button.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/video-button.png	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:10	750/750	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Dec%202019%2021:29:54%20GMT	https://pixner.net/boleto/demo/assets/images/movie/tomato2.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/tomato2.png	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:10	1038/1038	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Dec%202019%2021:29:54%20GMT	https://pixner.net/boleto/demo/assets/images/movie/cake2.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/cake2.png	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:11	2612/2612	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Dec%202019%2005:04:22%20GMT	https://pixner.net/boleto/demo/assets/images/sidebar/offer01.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/sidebar/offer01.png	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:11	2505/2505	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Dec%202019%2005:05:22%20GMT	https://pixner.net/boleto/demo/assets/images/sidebar/offer02.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/sidebar/offer02.png	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:11	1429/1429	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Dec%202019%2005:06:12%20GMT	https://pixner.net/boleto/demo/assets/images/sidebar/offer03.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/sidebar/offer03.png	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:12	26027/26027	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Dec%202019%2003:15:18%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie-details01.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie-details01.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:12	32641/32641	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Dec%202019%2003:16:52%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie-details02.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie-details02.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:13	21058/21058	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Dec%202019%2003:18:00%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie-details03.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie-details03.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:14	20925/20925	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Dec%202019%2004:53:54%20GMT	https://pixner.net/boleto/demo/assets/images/cast/cast01.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/cast/cast01.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:14	29831/29831	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:11:22%20GMT	https://pixner.net/boleto/demo/assets/images/cast/cast02.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/cast/cast02.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:14	23088/23088	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:17:36%20GMT	https://pixner.net/boleto/demo/assets/images/cast/cast03.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/cast/cast03.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:14	30629/30629	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:21:00%20GMT	https://pixner.net/boleto/demo/assets/images/cast/cast04.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/cast/cast04.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:15	29761/29761	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:22:06%20GMT	https://pixner.net/boleto/demo/assets/images/cast/cast05.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/cast/cast05.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:15	24026/24026	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:23:10%20GMT	https://pixner.net/boleto/demo/assets/images/cast/cast06.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/cast/cast06.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:16	34174/34174	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:23:50%20GMT	https://pixner.net/boleto/demo/assets/images/cast/cast07.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/cast/cast07.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:17	28911/28911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2002:24:38%20GMT	https://pixner.net/boleto/demo/assets/images/cast/cast08.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/cast/cast08.jpg	(from https://pixner.net/boleto/demo/movie-details.html)
20:09:17	6220/6220	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Dec%202019%2003:58:58%20GMT	https://pixner.net/boleto/demo/assets/images/movie/seat-plan.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/seat-plan.png	(from https://pixner.net/boleto/demo/movie-ticket-plan.html)
20:09:17	3240/3240	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Dec%202019%2003:08:50%20GMT	https://pixner.net/boleto/demo/assets/images/ticket/exp.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/ticket/exp.png	(from https://pixner.net/boleto/demo/movie-ticket-plan.html)
20:09:18	109913/109913	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Dec%202019%2003:41:28%20GMT	https://pixner.net/boleto/demo/assets/images/sidebar/banner/banner03.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/sidebar/banner/banner03.jpg	(from https://pixner.net/boleto/demo/movie-ticket-plan.html)
20:09:19	352618/352618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202019%2004:04:36%20GMT	https://pixner.net/boleto/demo/assets/images/banner/banner04.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/banner/banner04.jpg	(from https://pixner.net/boleto/demo/movie-seat-plan.html)
20:09:19	4932/4932	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202019%2004:25:48%20GMT	https://pixner.net/boleto/demo/assets/images/movie/screen-thumb.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/screen-thumb.png	(from https://pixner.net/boleto/demo/movie-seat-plan.html)
20:09:20	2082/2082	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202019%2004:41:32%20GMT	https://pixner.net/boleto/demo/assets/images/movie/seat01.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/seat01.png	(from https://pixner.net/boleto/demo/movie-seat-plan.html)
20:09:20	1497/1497	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202019%2005:42:58%20GMT	https://pixner.net/boleto/demo/assets/images/movie/seat01-free.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/seat01-free.png	(from https://pixner.net/boleto/demo/movie-seat-plan.html)
20:09:21	2224/2224	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202019%2005:24:36%20GMT	https://pixner.net/boleto/demo/assets/images/movie/seat02.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/seat02.png	(from https://pixner.net/boleto/demo/movie-seat-plan.html)
20:09:21	1609/1609	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202019%2006:20:04%20GMT	https://pixner.net/boleto/demo/assets/images/movie/seat02-booked.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/seat02-booked.png	(from https://pixner.net/boleto/demo/movie-seat-plan.html)
20:09:22	1608/1608	---M--	200	added ('OK')	image/png	date:Wed,%2025%20Dec%202019%2005:50:12%20GMT	https://pixner.net/boleto/demo/assets/images/movie/seat02-free.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/seat02-free.png	(from https://pixner.net/boleto/demo/movie-seat-plan.html)
20:09:22	71915/71915	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202019%2007:48:24%20GMT	https://pixner.net/boleto/demo/assets/images/movie/movie-bg-proceed.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/movie-bg-proceed.jpg	(from https://pixner.net/boleto/demo/movie-seat-plan.html)
20:09:22	656/656	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Dec%202019%2005:46:42%20GMT	https://pixner.net/boleto/demo/assets/images/payment/card.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/payment/card.png	(from https://pixner.net/boleto/demo/movie-checkout.html)
20:09:22	1189/1189	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Dec%202019%2005:46:42%20GMT	https://pixner.net/boleto/demo/assets/images/payment/paypal.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/payment/paypal.png	(from https://pixner.net/boleto/demo/movie-checkout.html)
20:09:23	51291/51291	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Dec%202019%2004:52:24%20GMT	https://pixner.net/boleto/demo/assets/images/sidebar/banner/banner04.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/sidebar/banner/banner04.jpg	(from https://pixner.net/boleto/demo/popcorn.html)
20:09:24	76554/76554	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2005:51:48%20GMT	https://pixner.net/boleto/demo/assets/images/movie/popcorn/pop1.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/popcorn/pop1.png	(from https://pixner.net/boleto/demo/popcorn.html)
20:09:24	72936/72936	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2006:05:36%20GMT	https://pixner.net/boleto/demo/assets/images/movie/popcorn/pop2.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/popcorn/pop2.png	(from https://pixner.net/boleto/demo/popcorn.html)
20:09:25	79030/79030	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2005:56:14%20GMT	https://pixner.net/boleto/demo/assets/images/movie/popcorn/pop3.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/popcorn/pop3.png	(from https://pixner.net/boleto/demo/popcorn.html)
20:09:26	72936/72936	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Dec%202019%2006:02:12%20GMT	https://pixner.net/boleto/demo/assets/images/movie/popcorn/pop4.png	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/movie/popcorn/pop4.png	(from https://pixner.net/boleto/demo/popcorn.html)
20:09:27	241098/241098	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Dec%202019%2003:18:28%20GMT	https://pixner.net/boleto/demo/assets/images/event/event05.jpg	C:/My%20Web%20Sites/da1/pixner.net/boleto/demo/assets/images/event/event05.jpg	(from https://pixner.net/boleto/demo/events.html)
